id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
4040,0,1.992316,0.965031,0.979786,1.058741,1.500534,1.6882419999999998,1.706598,-0.341942,-0.03998,0.924327,0.043018,-0.314136,-0.012122,-0.211833,0.810161,1.451114,-1.057295,0.272789,1.794564,1.782348,0.13886500000000002,0.188746,1.999879
19010,0,0.253137,1.999299,2.158513,2.307728,2.453702,2.477289,2.567611,0.261814,0.177029,0.271165,0.33026700000000003,0.144038,0.269137,1.175499,0.810161,-1.079457,0.858557,-0.703588,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
4316,0,0.253137,-0.604788,-0.569757,-0.555143,-0.570153,-0.607085,-0.589789,-0.184965,-0.191887,-0.211606,-0.24423000000000006,-0.287824,-0.29338200000000003,-1.1367200000000002,0.810161,0.185828,0.858557,-1.029047,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
6110,0,0.253137,1.927607,2.0034810000000003,1.834017,2.018272,1.840028,1.514786,0.098437,-0.020753,0.043979,0.043018,0.013131,-0.012122,0.25061100000000003,0.810161,-1.079457,-1.057295,0.381275,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
22477,0,0.253137,-0.695642,-0.690983,-0.390567,-0.311012,-0.268823,-0.240806,-0.341942,0.607923,-0.069615,-0.237846,-0.242137,-0.214629,-0.5201279999999999,0.810161,0.185828,-1.057295,0.055816,0.904712,-1.558876,-0.696663,0.188746,0.234917
25414,1,0.253137,-0.624819,-0.603422,-0.5733689999999999,-0.543074,-0.511996,-0.484286,-0.275166,-0.208162,-0.228645,-0.24423000000000006,-0.248683,-0.23713,-0.905498,0.810161,0.185828,-1.057295,-1.354506,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
14434,0,0.253137,-0.078663,-0.05609,-0.184044,-0.201875,-0.154901,-0.652724,-0.232602,-0.196227,-0.262382,-0.268614,-0.314136,-0.29338200000000003,-0.905498,0.810161,-1.079457,0.858557,-1.029047,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
9178,0,-1.486041,0.072652,-0.312284,-0.271429,-0.6727770000000001,-0.663355,-0.653026,-0.221191,-0.17018599999999998,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.443054,-1.234323,0.185828,-1.057295,-0.378129,0.014861,0.111736,0.13886500000000002,0.188746,-1.530046
24335,1,-0.616452,-0.444048,-0.514947,-0.592317,-0.5810960000000001,-0.635425,-0.652724,-0.25137800000000005,0.000687,0.037617000000000005,-0.200823,-0.314136,-0.29338200000000003,-1.059646,-1.234323,0.185828,-1.057295,0.272789,0.014861,0.111736,-0.696663,-0.6665989999999999,-0.647565
13467,0,1.992316,-0.406036,-0.348787,-0.336608,-0.2994,-0.229265,-0.219531,-0.138114,-0.25699,-0.238698,-0.121351,-0.314136,-0.23713,-1.059646,-1.234323,1.451114,2.77441,1.032193,0.014861,0.111736,1.809921,0.188746,0.234917
11864,0,0.253137,0.254495,0.253524,0.319458,0.40456,0.493808,0.53294,-0.341942,-0.12925799999999998,-0.16611199999999998,-0.156523,-0.150503,0.004753,0.25061100000000003,-1.234323,0.185828,-1.057295,0.598248,0.904712,1.782348,0.13886500000000002,0.188746,0.234917
14007,0,-1.486041,-0.685049,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.5201279999999999,-1.234323,0.185828,0.858557,0.598248,-0.874991,-0.7235699999999999,-1.532192,-1.521944,-1.530046
6122,1,1.992316,1.0482790000000002,1.055757,0.893777,0.6362800000000001,0.904245,0.9192,-0.021951,-0.25699,-0.120732,0.489849,-0.314136,-0.175253,0.635981,0.810161,0.185828,-1.057295,-0.703588,1.794564,1.782348,1.809921,0.188746,0.234917
26176,0,0.253137,-0.126317,-0.087998,-0.044084,0.026566000000000003,0.091364,0.175562,-0.239786,-0.181817,-0.197521,-0.203249,-0.039232,-0.197248,1.483795,0.810161,0.185828,-1.057295,0.272789,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
29120,0,-0.616452,-0.6675300000000001,-0.64532,-0.677929,-0.649181,-0.650722,-0.64013,-0.191003,-0.25699,-0.169009,-0.30806300000000003,-0.265046,-0.245849,0.25061100000000003,0.810161,-1.079457,-1.057295,1.574625,-0.874991,1.782348,1.809921,-0.6665989999999999,0.234917
24792,0,0.253137,0.5103800000000001,0.53054,0.567381,0.371233,-0.155888,0.196686,-0.130627,-0.08338200000000001,-0.126411,-0.14848,2.447996,-0.186503,-0.597202,-1.234323,-1.079457,-1.057295,0.598248,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
20032,0,0.253137,2.665236,2.7088650000000003,2.820776,3.049427,2.683289,2.765821,-0.341277,0.218217,0.238167,0.168195,0.183375,0.128564,0.5589069999999999,0.810161,0.185828,0.858557,0.055816,1.794564,1.782348,0.13886500000000002,0.188746,0.234917
1408,0,0.253137,0.377508,0.404593,0.39995,0.582823,0.713427,0.716961,-0.099051,-0.12609,0.271165,-0.052029,-0.112998,-0.124345,-0.134759,0.810161,0.185828,-1.057295,0.598248,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
29472,0,0.253137,-0.317355,-0.29326,-0.276448,-0.278198,-0.341772,-0.414047,-0.265929,-0.20035,-0.233587,-0.274359,-0.287562,-0.281513,0.713055,-1.234323,-1.079457,0.858557,-0.595102,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
29910,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,1.483795,-1.234323,-1.079457,0.858557,-0.378129,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
18158,1,0.253137,-0.416602,-0.450877,-0.449747,-0.395185,-0.364684,-0.652724,-0.266472,-0.25699,1.407099,-0.276146,-0.314136,-0.29338200000000003,-1.1367200000000002,-1.234323,-1.079457,-1.057295,-0.05267,1.794564,1.782348,1.809921,-0.6665989999999999,0.234917
25555,0,0.253137,-0.548768,-0.62631,-0.601993,-0.603713,-0.414836,-0.546248,-0.10044,-0.03998,-0.045476,0.6552399999999999,-0.314136,-0.165296,2.17746,0.810161,1.451114,0.858557,0.489762,-0.874991,0.111736,0.13886500000000002,-0.6665989999999999,-0.647565
29763,0,-1.486041,1.976606,2.154424,2.28033,-0.672497,-0.6630590000000001,-0.652724,0.292001,0.142308,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,0.25061100000000003,-1.234323,-1.079457,-1.057295,0.923707,0.014861,0.111736,0.13886500000000002,0.188746,-1.530046
29508,0,-1.486041,-0.445461,-0.500657,-0.622844,-0.672497,-0.6630590000000001,-0.652724,-0.273898,-0.091194,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,0.25061100000000003,-1.234323,-1.079457,-1.057295,0.815221,-0.874991,0.111736,-0.696663,-0.6665989999999999,-1.530046
23859,0,0.253137,0.224455,0.271241,0.114103,0.186192,0.267264,0.319198,-0.191003,-0.12678399999999998,-0.183208,-0.180397,-0.183229,-0.124626,-0.674276,-1.234323,-1.079457,0.858557,-1.137534,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
28048,0,-0.616452,-0.6278199999999999,-0.678535,-0.664417,-0.672497,-0.645245,-0.595716,-0.341942,-0.213588,-0.274196,-0.238932,-0.091922,0.121926,-1.059646,0.810161,0.185828,-1.057295,-0.595102,-0.874991,1.782348,-0.696663,-0.6665989999999999,-0.647565
24010,0,0.253137,-0.614118,-0.6219680000000001,-0.5883229999999999,-0.62103,-0.590192,-0.6375109999999999,-0.25500100000000003,-0.158945,-0.29680100000000004,-0.212313,-0.286318,-0.243037,-1.059646,-1.234323,-1.079457,0.858557,-1.24602,0.014861,0.111736,0.13886500000000002,1.899436,0.234917
3456,0,0.253137,-0.321959,-0.28533600000000003,-0.252539,-0.223046,-0.177353,-0.160407,-0.221191,-0.194708,-0.231542,-0.23165500000000006,-0.248094,-0.237693,-0.905498,-1.234323,0.185828,-1.057295,0.164303,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
29278,0,0.253137,0.646947,0.568462,0.049602,2.337912,2.430477,2.069316,-0.147472,-0.12227,8.793221,0.008485,0.026287,-0.035636,0.944277,-1.234323,0.185828,0.858557,-0.920561,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
2180,0,0.253137,0.699558,0.443751,0.444609,0.5307029999999999,0.571493,0.622625,-0.160815,-0.12678399999999998,-0.146006,-0.138012,-0.117776,-0.124626,-0.365981,0.810161,1.451114,0.858557,2.117057,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
18866,0,-1.486041,-0.6108859999999999,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.134759,0.810161,-1.079457,-1.057295,-0.703588,1.794564,1.782348,-1.532192,-1.521944,-1.530046
26495,1,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,1.483795,0.810161,-1.079457,-1.057295,2.551002,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
1119,1,-1.486041,-0.697679,-0.693091,-0.680092,-0.674829,-0.6655260000000001,-0.655243,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.211833,0.810161,1.451114,-1.057295,2.00857,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
24871,1,0.253137,1.845907,1.772704,1.939153,1.96396,2.022227,2.17492,0.050499,0.133627,0.100775,-0.084647,0.144038,-0.012122,0.019389,-1.234323,-1.079457,-1.057295,0.164303,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
27882,0,0.253137,0.461938,0.542596,0.409857,0.239882,0.014797,-0.065232,0.8658100000000001,-0.131428,-0.171792,-0.230506,0.343016,0.271444,0.635981,0.810161,-1.079457,-1.057295,-0.920561,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
5577,1,-1.486041,-0.646385,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.134759,-1.234323,0.185828,0.858557,-1.029047,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
10550,1,0.253137,2.828692,2.932125,3.086955,3.326894,3.553804,2.913756,0.261814,0.394038,0.242767,0.3941,0.274944,0.044129,1.021351,-1.234323,0.185828,-1.057295,3.310406,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
19924,0,0.253137,-0.387146,-0.421245,-0.397287,-0.441803,-0.480679,-0.479753,-0.221191,-0.191453,-0.069615,-0.24423000000000006,-0.274864,-0.265256,-0.905498,0.810161,0.185828,-1.057295,-0.486615,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
27061,0,0.253137,-0.337115,-0.306004,-0.268401,-0.215491,-0.169606,-0.652724,-0.281566,-0.213588,-0.240005,-0.26976300000000003,-0.314136,-0.29338200000000003,-1.1367200000000002,-1.234323,1.451114,-1.057295,1.032193,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
10544,0,0.253137,-0.370903,-0.364425,-0.31092600000000004,-0.287882,-0.247522,-0.220119,-0.341942,-0.144145,-0.29680100000000004,-0.249464,-0.253854,-0.229986,-0.905498,0.810161,0.185828,-1.057295,0.381275,-0.874991,1.782348,1.809921,1.899436,0.234917
5692,0,-0.616452,-0.6436689999999999,-0.5515899999999999,-0.260312,-0.626579,-0.499528,-0.608596,0.294054,1.034216,-0.098978,0.360268,-0.141601,6.569634,1.869164,-1.234323,0.185828,-1.057295,0.055816,-1.764843,-1.558876,-1.532192,-1.521944,-0.647565
10983,0,1.992316,-0.66169,-0.6558579999999999,-0.641879,-0.633636,-0.621938,-0.610745,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,1.021351,0.810161,-1.079457,-1.057295,2.551002,-0.874991,-0.7235699999999999,1.809921,1.899436,1.999879
17143,1,1.992316,-0.25857800000000003,-0.206893,-0.10748900000000003,-0.07186100000000001,-0.042608,0.018357,-0.171683,0.003422,-0.29680100000000004,-0.30806300000000003,-0.117776,-0.29338200000000003,-0.674276,0.810161,0.185828,-1.057295,-1.029047,0.014861,0.111736,1.809921,3.610125,2.88236
18804,0,0.253137,1.127345,0.186925,0.218042,0.288101,0.279633,0.314177,0.020312,-0.14848499999999998,-0.126411,0.16908800000000002,-0.117776,-0.152752,0.790129,0.810161,-1.079457,0.858557,-1.029047,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
2330,0,0.253137,0.517225,0.553091,0.603834,0.08193500000000001,0.15729,-0.114079,-0.040064,-0.105083,-0.183208,-0.174013,-0.248683,-0.23713,-0.597202,0.810161,0.185828,-1.057295,0.055816,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
2571,0,-1.486041,1.81201,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,0.096463,0.810161,-1.079457,0.858557,0.272789,0.014861,0.111736,-1.532192,-1.521944,-1.530046
24122,0,0.253137,-0.319189,-0.690983,-0.677929,-0.330287,-0.290518,-0.239933,-0.341942,-0.25699,0.953577,-0.24423000000000006,-0.16359300000000002,-0.22588000000000005,-1.059646,-1.234323,-1.079457,0.858557,-0.703588,0.014861,0.111736,-1.532192,-0.6665989999999999,0.234917
21781,0,-1.486041,-0.441224,-0.41925,-0.533729,-0.672497,-0.6630590000000001,-0.652724,-0.261038,-0.213588,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.905498,0.810161,0.185828,0.858557,-1.137534,0.014861,0.111736,0.13886500000000002,0.188746,-1.530046
11341,1,-0.616452,-0.630903,-0.690983,-0.671425,-0.672497,-0.656084,-0.627839,-0.341942,-0.237415,-0.29680100000000004,-0.280997,-0.217134,-0.254681,0.019389,0.810161,0.185828,0.858557,2.225543,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
7409,1,1.992316,-0.341977,-0.309839,-0.263181,-0.21417,-0.188061,-0.137235,-0.233266,-0.15378,-0.211833,-0.30806300000000003,-0.15299,-0.29338200000000003,-1.059646,0.810161,1.451114,-1.057295,0.598248,1.794564,1.782348,1.809921,2.754781,1.999879
11100,0,0.253137,0.082348,-0.519204,-0.4765970000000001,-0.441756,-0.404555,1.561669,-0.265627,-0.17018599999999998,-0.240005,-0.24423000000000006,7.306273,-0.040248,-0.057685,0.810161,0.185828,0.858557,-0.161156,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
1787,1,1.992316,-0.402437,-0.349195,-0.337012,-0.269337,-0.24553200000000006,-0.200943,-0.136665,-0.25699,-0.126411,-0.30806300000000003,-0.17668399999999998,-0.29338200000000003,-0.982572,0.810161,0.185828,-1.057295,-1.137534,0.014861,0.111736,1.809921,1.899436,1.999879
17400,0,0.253137,0.088283,0.104224,0.054116,0.05843200000000001,-0.14319,-0.135203,-0.221191,-0.039329,-0.183208,-0.116564,-0.229047,-0.209004,-0.8284239999999999,0.810161,0.185828,0.858557,0.055816,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
18963,0,0.253137,0.563046,0.493152,0.576278,0.7198939999999999,0.8400299999999999,0.91428,-0.141253,-0.108208,-0.103749,-0.145544,-0.13931,-0.128058,-0.5201279999999999,0.810161,0.185828,0.858557,-0.595102,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
3862,1,0.253137,0.8526379999999999,0.96242,1.11932,1.211983,1.379818,1.519219,0.080687,0.19873,-0.29680100000000004,0.011102,0.405851,-0.040248,0.019389,0.810161,0.185828,-1.057295,0.381275,0.014861,0.111736,0.13886500000000002,1.899436,0.234917
6927,1,1.992316,0.122859,0.22236,0.234986,0.29699200000000003,0.399558,0.465337,0.002561,-0.25699,-0.169009,0.011102,4e-05,-0.29338200000000003,-0.8284239999999999,0.810161,0.185828,0.858557,-1.24602,1.794564,1.782348,1.809921,0.188746,0.234917
19432,0,-0.616452,-0.600184,-0.635737,-0.647575,-0.633838,-0.650278,-0.563728,-0.341942,-0.211114,-0.240005,-0.30806300000000003,0.032767000000000004,-0.192129,0.5589069999999999,0.810161,-1.079457,0.858557,-0.920561,0.904712,1.782348,0.13886500000000002,0.188746,0.234917
23719,0,-1.486041,0.4492,-0.305357,-0.677929,-0.672497,-0.553232,0.7415609999999999,1.315125,-0.25699,-0.29680100000000004,0.11815,5.120719,-0.29338200000000003,3.33357,0.810161,-1.079457,-1.057295,1.900084,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
6902,0,-0.616452,3.290988,3.403585,-0.62371,-0.6202840000000001,-0.487554,-0.60287,0.13363599999999998,-0.039286,-0.012364,0.332309,-0.119281,0.37461,1.021351,0.810161,-1.079457,0.858557,-1.029047,0.014861,0.111736,-0.696663,-0.6665989999999999,0.234917
10554,1,0.253137,0.8365450000000001,0.932198,1.105217,1.196859,1.330571,1.442515,-0.068622,0.182324,-0.296744,-0.03007,0.269577,-0.29338200000000003,-0.288907,0.810161,-1.079457,0.858557,-0.595102,1.794564,0.111736,0.13886500000000002,1.899436,0.234917
16890,1,1.992316,-0.204732,-0.17311500000000002,-0.159026,-0.07113,-0.041884,0.024856,-0.245341,-0.25699,-0.109372,-0.30806300000000003,-0.104685,-0.197754,-0.134759,-1.234323,-1.079457,0.858557,0.164303,1.794564,1.782348,1.809921,1.899436,1.999879
20861,0,1.992316,3.477951,-0.625003,-0.59748,-0.539795,-0.621938,-0.610745,-0.056365,-0.013635,0.193581,-0.14848,-0.314136,-0.29338200000000003,0.635981,-1.234323,-1.079457,-1.057295,0.489762,0.014861,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
2893,0,0.253137,1.16021,1.365988,1.572295,1.877968,2.147728,2.327523,0.472645,0.335055,0.394301,0.307925,0.317489,0.249449,2.17746,-1.234323,0.185828,0.858557,0.164303,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
27309,0,1.992316,-0.474998,-0.4705470000000001,-0.4123560000000001,-0.395776,-0.341607,-0.343051,-0.341942,-0.12678399999999998,-0.29680100000000004,-0.180397,-0.314136,-0.23713,-1.1367200000000002,-1.234323,1.451114,0.858557,-0.269643,0.904712,1.782348,1.809921,1.899436,1.999879
98,0,0.253137,0.472409,0.518864,0.605536,0.723003,0.779878,0.032177,-0.098568,0.17729,-0.111303,-0.050178,-0.202996,-0.248381,-0.134759,-1.234323,-1.079457,0.858557,-0.920561,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
13088,0,0.253137,0.08805199999999999,1.187001,1.283001,1.421631,1.564484,1.222862,4.850353,0.046824,-0.041216,0.011102,-0.052323,-0.0965,1.946238,0.810161,-1.079457,0.858557,-0.703588,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
12663,0,0.253137,-0.006455,-0.007770999999999998,-0.379262,-0.395278,-0.362908,-0.327133,-0.25137800000000005,-0.204907,-0.15481,-0.268614,-0.052323,-0.124626,-0.905498,-1.234323,0.185828,-1.057295,0.272789,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
3169,0,0.253137,-0.654764,-0.668461,-0.389818,-0.361873,-0.333005,-0.319324,-0.265144,0.580146,-0.258123,-0.24952800000000006,-0.248683,-0.243374,-1.1367200000000002,-1.234323,0.185828,0.858557,-0.269643,-0.874991,0.111736,0.13886500000000002,0.188746,0.234917
11192,0,1.992316,-0.695642,-0.690983,-0.360473,-0.320432,-0.258707,-0.229119,-0.341942,0.6985020000000001,-0.240005,-0.161247,-0.235592,-0.29338200000000003,-1.059646,-1.234323,-1.079457,0.858557,-0.703588,0.904712,-1.558876,-0.696663,0.188746,0.234917
10165,1,0.253137,1.3351959999999998,0.976442,1.053146,0.8918459999999999,0.6464489999999999,0.678625,7.204998,-0.08056100000000001,-0.069615,-0.116564,-0.117776,-0.124626,-0.365981,0.810161,1.451114,0.858557,1.574625,0.014861,-0.7235699999999999,0.13886500000000002,0.188746,0.234917
29908,1,0.253137,0.184732,0.334004,0.228338,0.270194,0.283613,0.310701,0.297375,-0.255514,-0.046896,-0.30806300000000003,-0.183229,-0.186503,0.5589069999999999,-1.234323,-1.079457,0.858557,-0.703588,0.014861,0.111736,1.809921,1.899436,1.999879
2511,1,0.253137,-0.271901,-0.230118,-0.24400300000000005,-0.203864,-0.165955,-0.16662000000000002,-0.196135,-0.25699,-0.237449,-0.249655,-0.24455900000000005,-0.270375,-1.059646,0.810161,-1.079457,0.858557,-1.24602,1.794564,1.782348,1.809921,0.188746,0.234917
8595,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,0.327685,0.810161,-1.079457,0.858557,0.272789,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
15882,0,0.253137,-0.6464260000000001,-0.627939,-0.61239,-0.57536,-0.560272,-0.547793,-0.275529,-0.187547,-0.183208,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.905498,0.810161,-1.079457,0.858557,-1.137534,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
11270,0,0.253137,1.098215,1.33179,1.566281,1.851589,1.913667,1.992578,0.8673799999999999,0.6110479999999999,0.275141,0.33262800000000003,0.545725,0.272062,0.5589069999999999,-1.234323,0.185828,-1.057295,0.272789,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
24488,1,1.992316,-0.564426,-0.541024,-0.504918,-0.470264,-0.436893,-0.4279,-0.270699,-0.19167,-0.210641,-0.227825,-0.314136,-0.24275500000000005,-1.1367200000000002,-1.234323,0.185828,-1.057295,-0.161156,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
27373,1,0.253137,0.011267,0.047953,0.097116,0.180238,0.265372,0.321734,-0.221191,-0.17018599999999998,-0.183208,-0.14848,-0.150503,-0.152752,-0.365981,-1.234323,-1.079457,0.858557,-0.269643,1.794564,0.111736,0.13886500000000002,0.188746,0.234917
10025,1,0.253137,0.591674,0.564135,0.596567,0.6403220000000001,0.486208,0.388565,-0.082327,-0.113156,-0.123571,-0.142097,-0.143957,-0.019998,0.019389,-1.234323,0.185828,-1.057295,1.14068,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
1000,0,0.253137,0.8436879999999999,0.8562280000000001,0.932783,0.631026,0.758644,0.8384149999999999,-0.341942,-0.03998,-0.117437,-0.056944000000000015,-0.065282,-0.180878,-0.365981,-1.234323,0.185828,0.858557,-1.137534,1.794564,1.782348,0.13886500000000002,0.188746,0.234917
23080,0,0.253137,-0.222984,-0.191845,-0.14513900000000002,-0.081328,-0.026538,0.010952,-0.245341,-0.17018599999999998,-0.183208,-0.20593000000000006,-0.209411,-0.197754,0.019389,0.810161,0.185828,0.858557,1.249166,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
3203,0,0.253137,0.270018,0.26379400000000003,0.316704,0.091433,0.15423,0.149585,-0.14318499999999998,-0.114197,-0.199906,-0.19578,-0.200967,-0.196798,-0.75135,0.810161,-1.079457,0.858557,-1.137534,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
14982,1,-0.616452,-0.589252,-0.675725,-0.673372,-0.667585,-0.6578609999999999,-0.647418,-0.275951,-0.243275,-0.278854,-0.287891,-0.293453,-0.275606,1.021351,0.810161,-1.079457,0.858557,-0.486615,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
10282,0,1.992316,0.10022,0.13683499999999998,0.125394,0.16959000000000002,0.226225,0.312784,-0.221191,-0.14848499999999998,-0.115052,-0.24423000000000006,-0.019596,-0.29338200000000003,-0.8284239999999999,0.810161,0.185828,0.858557,-1.029047,0.904712,1.782348,0.13886500000000002,0.188746,1.999879
17252,1,0.253137,-0.480675,-0.4762520000000001,-0.441023,-0.365277,-0.348236,-0.544921,-0.341942,-0.183206,-0.069615,-0.30806300000000003,-0.248683,-0.29338200000000003,-1.1367200000000002,0.810161,1.451114,-1.057295,0.164303,0.904712,1.782348,0.13886500000000002,0.188746,1.999879
7427,0,0.253137,2.128804,2.2274580000000004,2.164537,2.417966,2.643187,2.79262,0.201438,0.047214,0.100775,0.202601,0.209491,0.156633,0.713055,0.810161,0.185828,0.858557,1.032193,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
2773,1,1.992316,-0.099862,-0.08835,-0.049477,0.020177,0.086857,0.12800699999999998,-0.341942,-0.183206,-0.183208,-0.18678,-0.19632,-0.29338200000000003,-0.905498,0.810161,-1.079457,0.858557,-1.137534,1.794564,2.617654,1.809921,1.899436,1.999879
19436,0,0.253137,0.26593,0.293764,0.226925,0.160683,0.08065599999999999,0.127856,-0.184965,-0.16016,-0.194567,-0.199547,-0.183229,-0.180878,-0.75135,0.810161,0.185828,0.858557,-1.029047,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
21549,0,1.992316,-0.357839,-0.323384,-0.296535,-0.238575,-0.216155,-0.164572,-0.221191,-0.213588,-0.171792,-0.30806300000000003,-0.150503,-0.237074,-1.059646,0.810161,0.185828,0.858557,-1.462993,1.794564,1.782348,1.809921,1.899436,1.999879
29329,0,0.253137,0.21547800000000006,0.253608,-0.32071700000000003,-0.361609,-0.33409,-0.31689,-0.191003,-0.166323,0.043979,-0.295296,-0.314136,-0.29338200000000003,-0.674276,-1.234323,-1.079457,0.858557,-1.029047,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
5131,0,1.992316,-0.6478649999999999,-0.690983,-0.641143,-0.674658,-0.625046,-0.651935,-0.341942,-0.146271,-0.29680100000000004,-0.151672,-0.314136,0.032879000000000005,0.713055,-1.234323,1.451114,-1.057295,0.381275,0.014861,0.111736,-0.696663,-0.6665989999999999,-0.647565
9267,0,0.253137,-0.170794,-0.30044,-0.499525,-0.600838,-0.602726,-0.666309,-0.220164,-0.12678399999999998,-0.240005,-0.30806300000000003,-0.314136,-0.124626,0.404759,-1.234323,-1.079457,-1.057295,0.381275,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
8783,0,0.253137,-0.5045229999999999,-0.507851,-0.640884,-0.111095,-0.066195,-0.557095,-0.217628,-0.14518599999999998,1.754694,-0.238293,-0.119871,-0.212942,0.327685,0.810161,0.185828,0.858557,-0.703588,0.014861,0.111736,-0.696663,-0.6665989999999999,0.234917
2484,1,-1.486041,-0.685049,-0.690983,-0.672305,-0.666435,-0.656644,-0.6436569999999999,-0.341942,-0.240063,-0.27465100000000003,-0.283168,-0.278791,-0.271444,-0.674276,0.810161,0.185828,-1.057295,-1.354506,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
5236,1,-0.616452,-0.410409,-0.406323,-0.538257,-0.672497,-0.549828,-0.652724,-0.339587,-0.25699,-0.012818,0.569576,-0.314136,-0.29338200000000003,-1.1367200000000002,0.810161,0.185828,0.858557,-1.571479,0.904712,2.617654,1.809921,1.899436,-0.647565
8474,0,0.253137,-0.07869,-0.202031,-0.22778,-0.280296,-0.383287,-0.576271,-0.341942,-0.194361,-0.264995,0.003123,-0.287955,-0.29338200000000003,0.635981,0.810161,-1.079457,0.858557,-0.05267,0.904712,1.782348,0.13886500000000002,0.188746,0.234917
4069,1,0.253137,-0.6815180000000001,-0.631213,-0.577638,-0.525043,-0.511881,-0.442425,-0.085104,-0.128433,-0.00197,-0.30806300000000003,-0.085049,-0.124626,-0.905498,-1.234323,0.185828,-1.057295,0.815221,-1.764843,-0.7235699999999999,0.13886500000000002,0.188746,1.999879
